1.92 3.75836 0 0 8.45631
1.93 3.78448 0 0 8.51508
1.94 3.76139 0 0 8.46312
1.95 3.68884 0 0 8.29989
1.96 3.57858 0 0 8.0518
1.97 3.42859 0 0 7.71432
1.98 3.25195 0 0 7.31688
1.99 3.05333 0 0 6.87
2 2.84193 0 0 6.39434
2.01 2.62327 0 0 5.90237
2.02 2.39956 0 0 5.39901
2.03 2.18496 0 0 4.91617
2.04 1.97532 0 0 4.44447
2.05 1.78031 0 0 4.00571
2.06 1.59419 0 0 3.58692
2.07 1.42531 0 0 3.20695
2.08 1.26881 0 0 2.85483
2.09 1.1274 0 0 2.53665
2.1 1.0014 0 0 2.25316
2.11 0.888827 0 0 1.99986
2.12 0.791482 0 2.18308e-05 1.78081
2.13 0.704945 0 5.02551e-05 1.58608
2.14 0.628836 0 5.69121e-05 1.41482
2.15 0.560256 0 0.000141203 1.26044
2.16 0.501762 0 0.00024462 1.12872
2.17 0.451277 0 0.000401681 1.01497
2.18 0.409089 0 0.000879824 0.91957
2.19 0.371382 0 0.00179073 0.833818
2.2 0.339053 0 0.00373793 0.759132
2.21 0.310696 0 0.0065546 0.692511
2.22 0.286995 0 0.0121114 0.633628
2.23 0.266175 0 0.0196594 0.579233
2.24 0.250676 0 0.0299665 0.534055
2.25 0.240254 0 0.0444598 0.496111
2.26 0.234181 0 0.0647539 0.462152
2.27 0.231804 0 0.0924079 0.429151
2.28 0.235234 0 0.127773 0.401503
2.29 0.243382 0 0.170682 0.376927
2.3 0.257194 0 0.224059 0.354626
2.31 0.275704 0 0.287545 0.332789
2.32 0.300082 0 0.362627 0.312558
2.33 0.331327 0 0.448268 0.297218
2.34 0.369014 0 0.548675 0.281607
2.35 0.412172 0 0.661771 0.265617
2.36 0.461388 0 0.78677 0.251353
2.37 0.517679 0 0.925589 0.239188
2.38 0.579434 0 1.07624 0.227489
2.39 0.645103 0 1.23483 0.216647
2.4 0.711866 0 1.39488 0.206814
2.41 0.781858 0 1.56057 0.198608
2.42 0.852507 0 1.72799 0.190151
2.43 0.919946 0 1.8879 0.18198
2.44 0.984982 0 2.04227 0.173944
2.45 1.0427 0 2.17826 0.16781
2.46 1.09534 0 2.30288 0.161632
2.47 1.13928 0 2.40744 0.15594
2.48 1.17577 0 2.49551 0.149975
2.49 1.20422 0 2.5646 0.144897
2.5 1.22633 0 2.62004 0.139189
2.51 1.23852 0 2.65193 0.134745
2.52 1.2435 0 2.66662 0.131264
2.53 1.24471 0 2.6723 0.128294
2.54 1.24206 4.03591e-05 2.66832 0.126301
2.55 1.23624 4.00431e-05 2.65709 0.124438
2.56 1.22668 0.000139224 2.63714 0.122854
2.57 1.21711 0.000157867 2.61719 0.121271
2.58 1.20538 0.000195916 2.59183 0.120219
2.59 1.19467 0.000271831 2.56783 0.120104
2.6 1.18174 0.000366523 2.53854 0.120277
2.61 1.17286 0.000651972 2.51896 0.119819
2.62 1.16422 0.000951781 2.50021 0.119049
2.63 1.15651 0.00143589 2.48374 0.118054
2.64 1.14747 0.00215617 2.46397 0.117299
2.65 1.14171 0.00379572 2.45051 0.117376
2.66 1.13815 0.00507952 2.44193 0.117638
2.67 1.13315 0.00755279 2.4296 0.118102
2.68 1.12878 0.0106809 2.41853 0.118558
2.69 1.12439 0.0142717 2.408 0.118308
2.7 1.1218 0.018455 2.40055 0.118892
2.71 1.11768 0.0235523 2.38841 0.120488
2.72 1.11481 0.0301787 2.37797 0.12281
2.73 1.11237 0.0375388 2.36857 0.124889
2.74 1.10937 0.0458527 2.35738 0.127239
2.75 1.10665 0.053872 2.34646 0.130026
2.76 1.10193 0.0631715 2.33095 0.132588
2.77 1.09884 0.0731968 2.31802 0.136077
2.78 1.09513 0.0839232 2.30314 0.139913
2.79 1.09206 0.0955003 2.28907 0.1442
2.8 1.08908 0.108671 2.27521 0.14804
2.81 1.08461 0.123967 2.25741 0.151973
2.82 1.08062 0.14117 2.23895 0.157157
2.83 1.07619 0.162608 2.21754 0.163223
2.84 1.07203 0.18614 2.19591 0.169615
2.85 1.06785 0.216454 2.17273 0.17582
2.86 1.06399 0.257198 2.14583 0.18385
2.87 1.05961 0.306334 2.11599 0.191548
2.88 1.05545 0.362496 2.08495 0.199179
2.89 1.05149 0.431955 2.05011 0.207761
2.9 1.04883 0.514932 2.01391 0.217221
2.91 1.04698 0.607943 1.97656 0.227152
2.92 1.04334 0.712294 1.93235 0.237088
2.93 1.04192 0.829266 1.88966 0.247347
2.94 1.04046 0.955886 1.84382 0.258245
2.95 1.03715 1.07831 1.79466 0.269357
2.96 1.03537 1.19905 1.74959 0.280222
2.97 1.03284 1.32363 1.7011 0.29188
2.98 1.03251 1.44799 1.6551 0.30604
2.99 1.02916 1.55714 1.60744 0.318882
3 1.02448 1.65706 1.559 0.331822
3.01 1.02025 1.74722 1.51266 0.346089
3.02 1.01666 1.82813 1.46991 0.360543
3.03 1.01033 1.89136 1.42479 0.375617
3.04 1.005 1.94792 1.38417 0.390094
3.05 1.00132 2.00969 1.34562 0.404916
3.06 0.99685 2.06716 1.30444 0.421683
3.07 0.992672 2.1082 1.26919 0.437269
3.08 0.986039 2.14182 1.2324 0.450731
3.09 0.982393 2.17765 1.19866 0.467311
3.1 0.978059 2.20386 1.16639 0.483278
3.11 0.97357 2.22715 1.13487 0.498873
3.12 0.968087 2.24307 1.10345 0.513977
3.13 0.962905 2.25563 1.07527 0.527355
3.14 0.958166 2.26658 1.0455 0.54373
3.15 0.950576 2.26609 1.01403 0.558245
3.16 0.942465 2.25609 0.985717 0.570807
3.17 0.935025 2.25209 0.956577 0.584206
3.18 0.927788 2.24775 0.927907 0.597678
3.19 0.919415 2.2448 0.899278 0.608206
3.2 0.913114 2.24646 0.8721 0.620791
3.21 0.906941 2.25064 0.845366 0.632592
3.22 0.901519 2.25551 0.81999 0.64455
3.23 0.897404 2.26722 0.793743 0.658611
3.24 0.893065 2.28024 0.770033 0.669304
3.25 0.892782 2.30096 0.750551 0.682968
3.26 0.893805 2.33191 0.731398 0.696684
3.27 0.895926 2.36797 0.712312 0.711528
3.28 0.900504 2.41351 0.695561 0.727195
3.29 0.906036 2.4585 0.68047 0.743486
3.3 0.91182 2.50815 0.666246 0.758311
3.31 0.919367 2.56033 0.654349 0.774144
3.32 0.928855 2.62009 0.644574 0.790326
3.33 0.938436 2.6819 0.635683 0.805323
3.34 0.947199 2.74147 0.626738 0.819092
3.35 0.955884 2.79554 0.618805 0.83305
3.36 0.964384 2.85285 0.611311 0.845342
3.37 0.970451 2.89388 0.604801 0.855245
3.38 0.974876 2.92084 0.59952 0.863739
3.39 0.978605 2.94297 0.594602 0.871518
3.4 0.980414 2.95591 0.589088 0.877864
3.41 0.979919 2.95807 0.583308 0.881994
3.42 0.977176 2.95086 0.577255 0.883676
3.43 0.973279 2.93159 0.571691 0.885289
3.44 0.968798 2.90486 0.56645 0.88713
3.45 0.962486 2.87014 0.561741 0.88632
3.46 0.954561 2.8239 0.557147 0.884642
3.47 0.946581 2.77562 0.552942 0.88296
3.48 0.93897 2.72659 0.549134 0.8819
3.49 0.930905 2.673 0.545536 0.880751
3.5 0.924362 2.61889 0.542842 0.88225
3.51 0.918034 2.55742 0.541954 0.884266
3.52 0.914214 2.49633 0.543057 0.889841
3.53 0.910592 2.43717 0.544751 0.894789
3.54 0.909061 2.37864 0.548017 0.902712
3.55 0.909589 2.32414 0.551129 0.914411
3.56 0.911823 2.26933 0.555531 0.928739
3.57 0.916986 2.21986 0.560635 0.94762
3.58 0.922595 2.17345 0.566782 0.965695
3.59 0.92983 2.12682 0.573574 0.986839
3.6 0.936959 2.07858 0.582481 1.00603
3.61 0.946432 2.04351 0.591656 1.02694
3.62 0.955714 2.00566 0.601495 1.04745
3.63 0.965762 1.96763 0.611759 1.0693
3.64 0.975808 1.92815 0.623172 1.09036
3.65 0.9846 1.88826 0.634735 1.10855
3.66 0.99448 1.85245 0.64784 1.12663
3.67 1.00347 1.81671 0.661218 1.14242
3.68 1.01283 1.77812 0.674263 1.16007
3.69 1.02196 1.7384 0.688058 1.17676
3.7 1.03153 1.69994 0.702764 1.19319
3.71 1.04014 1.65985 0.718631 1.20671
3.72 1.0474 1.6208 0.733134 1.21831
3.73 1.05444 1.57775 0.749362 1.2287
3.74 1.06022 1.53321 0.764609 1.23758
3.75 1.06537 1.48726 0.780747 1.24452
3.76 1.06935 1.43654 0.79778 1.24912
3.77 1.07204 1.38363 0.815027 1.25115
3.78 1.07381 1.32722 0.832278 1.25198
3.79 1.07499 1.27399 0.850262 1.24997
3.8 1.07508 1.22037 0.866749 1.24708
3.81 1.07312 1.15998 0.882399 1.24213
3.82 1.07081 1.09957 0.896276 1.23814
3.83 1.06685 1.03999 0.908839 1.23158
3.84 1.06199 0.983023 0.920624 1.22309
3.85 1.05674 0.927125 0.930996 1.21488
3.86 1.04987 0.873885 0.937462 1.20627
3.87 1.0412 0.82283 0.940913 1.19607
3.88 1.03103 0.776738 0.940763 1.18488
3.89 1.02053 0.732811 0.938946 1.17405
3.9 1.00896 0.690014 0.934685 1.16297
3.91 0.996119 0.650596 0.926481 1.15214
3.92 0.982973 0.614165 0.917566 1.14058
3.93 0.970171 0.583794 0.906093 1.13084
3.94 0.95726 0.557743 0.891488 1.12291
3.95 0.943731 0.535299 0.875104 1.11447
3.96 0.93086 0.514038 0.857691 1.10823
3.97 0.91958 0.494758 0.840487 1.10488
3.98 0.908293 0.479362 0.822789 1.10103
3.99 0.896412 0.465789 0.802266 1.09821
4 0.886171 0.455815 0.782044 1.09789
4.01 0.878704 0.450403 0.763355 1.10113
4.02 0.870574 0.444188 0.743829 1.10392
4.03 0.864216 0.441575 0.725315 1.10878
4.04 0.858855 0.4385 0.708951 1.11385
4.05 0.854994 0.436544 0.692041 1.12256
4.06 0.851583 0.435393 0.676327 1.13089
4.07 0.848892 0.434741 0.661685 1.13964
4.08 0.847901 0.434173 0.649497 1.14974
4.09 0.847662 0.434555 0.639188 1.15941
4.1 0.846947 0.434069 0.62863 1.16848
4.11 0.846855 0.434436 0.619278 1.17754
4.12 0.847925 0.436978 0.611376 1.18721
4.13 0.848804 0.436936 0.604527 1.19605
4.14 0.851072 0.437684 0.598813 1.20668
4.15 0.853914 0.43903 0.595076 1.21647
4.16 0.857592 0.438106 0.591851 1.22821
4.17 0.862482 0.438512 0.589969 1.24099
4.18 0.867645 0.436967 0.588349 1.25461
4.19 0.874882 0.43544 0.588069 1.27156
4.2 0.883352 0.434118 0.59081 1.2882
4.21 0.891712 0.430293 0.593429 1.30535
4.22 0.901276 0.426418 0.598473 1.32279
4.23 0.911455 0.423884 0.603229 1.34157
4.24 0.920872 0.419095 0.608801 1.35839
4.25 0.930962 0.414772 0.615948 1.37502
4.26 0.94134 0.412185 0.624908 1.39006
4.27 0.950611 0.408877 0.633638 1.40302
4.28 0.960382 0.407892 0.643477 1.41541
4.29 0.969662 0.407386 0.655318 1.42457
4.3 0.97827 0.406302 0.666242 1.43329
4.31 0.987425 0.408142 0.678941 1.44073
4.32 0.995271 0.410824 0.690028 1.44663
4.33 1.00238 0.413669 0.702425 1.44951
4.34 1.00995 0.419309 0.715262 1.45229
4.35 1.01716 0.424363 0.729498 1.45302
4.36 1.02297 0.431342 0.742797 1.45105
4.37 1.02871 0.437881 0.756818 1.44831
4.38 1.03431 0.446243 0.77176 1.44387
4.39 1.03873 0.453803 0.785188 1.4385
4.4 1.04259 0.462849 0.798777 1.43133
4.41 1.04629 0.470883 0.812195 1.42425
4.42 1.05118 0.480175 0.827894 1.41721
4.43 1.05586 0.487753 0.843861 1.40989
4.44 1.06017 0.494362 0.859841 1.40195
4.45 1.06398 0.499116 0.874742 1.39444
4.46 1.06814 0.50284 0.890175 1.38742
4.47 1.07156 0.50821 0.905367 1.3786
4.48 1.07462 0.513135 0.919799 1.3698
4.49 1.07745 0.516667 0.934 1.3611
4.5 1.08055 0.519936 0.948202 1.35305
4.51 1.0833 0.524622 0.961938 1.34433
4.52 1.08492 0.528083 0.973993 1.33506
4.53 1.08653 0.533942 0.985087 1.32611
4.54 1.08654 0.539444 0.993823 1.31604
4.55 1.08659 0.549622 1.00245 1.30498
4.56 1.08617 0.563559 1.00923 1.29375
4.57 1.08542 0.577801 1.01476 1.28298
4.58 1.08414 0.590406 1.01883 1.27289
4.59 1.0823 0.606577 1.02224 1.26129
4.6 1.07943 0.624938 1.02454 1.24794
4.61 1.07492 0.643418 1.02465 1.23306
4.62 1.06971 0.663153 1.02429 1.21676
4.63 1.06309 0.681583 1.02283 1.19872
4.64 1.05623 0.70041 1.02227 1.17913
4.65 1.048 0.716964 1.02012 1.15865
4.66 1.03945 0.73081 1.01862 1.13743
4.67 1.03071 0.743719 1.01796 1.11521
4.68 1.02057 0.757631 1.01637 1.09051
4.69 1.01045 0.768323 1.01547 1.06596
4.7 0.999845 0.774988 1.01432 1.04159
4.71 0.989518 0.77918 1.01416 1.01746
4.72 0.979292 0.780445 1.01408 0.994216
4.73 0.969479 0.782588 1.01431 0.971368
4.74 0.960478 0.783705 1.01495 0.9502
4.75 0.952562 0.783148 1.01721 0.930264
4.76 0.944734 0.779583 1.02038 0.910378
4.77 0.937264 0.773228 1.02318 0.892362
4.78 0.931379 0.76653 1.02836 0.875606
4.79 0.925968 0.758967 1.03376 0.859927
4.8 0.921531 0.753292 1.03898 0.846142
4.81 0.917972 0.746146 1.04547 0.833431
4.82 0.914562 0.740114 1.05256 0.82018
4.83 0.910925 0.729437 1.06027 0.806953
4.84 0.907893 0.721609 1.06838 0.793976
4.85 0.904958 0.71361 1.07597 0.781779
4.86 0.90255 0.705385 1.08378 0.770614
4.87 0.900107 0.700379 1.0917 0.758444
4.88 0.897073 0.694628 1.0986 0.746152
4.89 0.893649 0.692859 1.10416 0.733339
4.9 0.890085 0.689522 1.1105 0.719809
4.91 0.885482 0.687669 1.11539 0.705032
4.92 0.881059 0.686406 1.11867 0.692112
4.93 0.876995 0.690686 1.12055 0.68002
4.94 0.871997 0.692096 1.12064 0.668332
4.95 0.865823 0.693175 1.11908 0.655725
4.96 0.859351 0.695375 1.1164 0.643299
4.97 0.852179 0.696677 1.11195 0.631279
4.98 0.844529 0.697329 1.10602 0.61984
4.99 0.836549 0.697399 1.09912 0.608768
5 0.828127 0.69742 1.09095 0.597985
5.01 0.819667 0.698548 1.08189 0.587724
5.02 0.810875 0.701174 1.07199 0.577191
5.03 0.801225 0.70208 1.06093 0.566303
5.04 0.792153 0.705199 1.05042 0.555628
5.05 0.782828 0.707238 1.03849 0.54606
5.06 0.773709 0.714457 1.02543 0.5368
5.07 0.76562 0.723544 1.01316 0.528599
5.08 0.757654 0.732808 1.00074 0.520784
5.09 0.75031 0.741958 0.988286 0.514422
5.1 0.743543 0.752443 0.976085 0.508777
5.11 0.736501 0.76448 0.962307 0.503701
5.12 0.729959 0.772779 0.94954 0.499674
5.13 0.724876 0.78318 0.937444 0.497733
5.14 0.719141 0.791965 0.924241 0.495835
5.15 0.713968 0.803412 0.911323 0.494251
5.16 0.708641 0.810359 0.899385 0.492467
5.17 0.702852 0.814185 0.887026 0.490845
5.18 0.697309 0.81822 0.874692 0.489698
5.19 0.691071 0.820222 0.862138 0.487716
5.2 0.683843 0.821327 0.848423 0.484892
5.21 0.677287 0.818542 0.837202 0.482058
5.22 0.670222 0.817985 0.825464 0.47804
5.23 0.662461 0.813958 0.814595 0.472453
5.24 0.65505 0.809811 0.804292 0.467117
5.25 0.64729 0.804284 0.794959 0.460373
5.26 0.638801 0.798755 0.784209 0.453405
5.27 0.630423 0.794443 0.774347 0.445493
5.28 0.6213 0.787729 0.764051 0.436941
5.29 0.613403 0.784808 0.755509 0.428445
5.3 0.605803 0.781296 0.747063 0.42067
5.31 0.598167 0.777888 0.738311 0.413093
5.32 0.591045 0.7737 0.730312 0.406116
5.33 0.584161 0.771467 0.721611 0.399884
5.34 0.577543 0.770992 0.712459 0.394266
5.35 0.571255 0.769422 0.702566 0.390403
5.36 0.565811 0.768309 0.694075 0.386923
5.37 0.560862 0.767942 0.684748 0.385207
5.38 0.556659 0.770419 0.675086 0.384793
5.39 0.551943 0.771181 0.664312 0.384764
5.4 0.547725 0.771285 0.654202 0.385358
5.41 0.543873 0.774677 0.643056 0.38699
5.42 0.540098 0.777801 0.630906 0.389865
5.43 0.536002 0.779134 0.618202 0.393019
5.44 0.531815 0.778121 0.605646 0.396408
5.45 0.527452 0.777753 0.592483 0.399846
5.46 0.523276 0.775795 0.578834 0.404587
5.47 0.518322 0.771006 0.564986 0.408486
5.48 0.513484 0.76367 0.552748 0.411673
5.49 0.508457 0.754533 0.540031 0.415365
5.5 0.503063 0.744383 0.527539 0.418258
5.51 0.49751 0.730859 0.515487 0.421197
5.52 0.491405 0.714911 0.504113 0.422821
5.53 0.485581 0.699671 0.493275 0.424365
5.54 0.479463 0.68319 0.483284 0.42471
5.55 0.473543 0.666614 0.474616 0.424204
5.56 0.467374 0.650091 0.466217 0.422852
5.57 0.46129 0.633844 0.458566 0.420875
5.58 0.455132 0.6197 0.450586 0.418537
5.59 0.449018 0.605288 0.443549 0.415419
5.6 0.44319 0.593099 0.436827 0.412076
5.61 0.437294 0.579985 0.43055 0.408365
5.62 0.431285 0.56986 0.424022 0.403904
5.63 0.425349 0.55975 0.418302 0.398796
5.64 0.419187 0.549598 0.41175 0.394021
5.65 0.413626 0.539518 0.405961 0.389819
5.66 0.407921 0.530646 0.400146 0.385013
5.67 0.402644 0.523307 0.394121 0.381002
5.68 0.397162 0.516048 0.387901 0.376701
5.69 0.391578 0.507519 0.381258 0.372913
5.7 0.386311 0.498476 0.374459 0.370122
5.71 0.381117 0.491048 0.367607 0.367145
5.72 0.375995 0.481796 0.360759 0.364781
5.73 0.371084 0.471705 0.35382 0.363194
5.74 0.366709 0.462216 0.347694 0.361846
5.75 0.362025 0.453047 0.340862 0.360433
5.76 0.357537 0.441403 0.333839 0.360268
5.77 0.353158 0.429369 0.326803 0.360461
5.78 0.349406 0.417006 0.320247 0.361665
5.79 0.345729 0.405816 0.31413 0.362306
5.8 0.342307 0.396254 0.30829 0.362837
5.81 0.339067 0.385749 0.303089 0.363375
5.82 0.336312 0.375248 0.298529 0.364362
5.83 0.333417 0.364826 0.2939 0.365082
5.84 0.330745 0.355818 0.289495 0.365728
5.85 0.328061 0.348249 0.285578 0.365498
5.86 0.325646 0.34199 0.282276 0.36493
5.87 0.322945 0.336156 0.279259 0.363328
5.88 0.320209 0.330954 0.276705 0.361027
5.89 0.317298 0.327399 0.273975 0.358096
5.9 0.313986 0.32191 0.271576 0.354415
5.91 0.310757 0.319018 0.268899 0.35055
5.92 0.307482 0.317309 0.266482 0.346024
5.93 0.304432 0.317122 0.264593 0.341099
5.94 0.30103 0.317371 0.262147 0.335828
5.95 0.297888 0.317155 0.259922 0.331038
5.96 0.29419 0.318369 0.257061 0.325275
5.97 0.290641 0.319568 0.25429 0.31976
5.98 0.286774 0.319938 0.251008 0.314249
5.99 0.283546 0.319891 0.248459 0.309547
6 0.280493 0.32173 0.245481 0.305195
6.01 0.277304 0.323784 0.242099 0.300889
6.02 0.274248 0.325537 0.238574 0.2971
6.03 0.270892 0.32647 0.234212 0.293677
6.04 0.267785 0.326428 0.230115 0.290795
6.05 0.264505 0.326549 0.225453 0.288046
6.06 0.261771 0.326286 0.22168 0.285732
6.07 0.259299 0.326086 0.217731 0.284169
6.08 0.257149 0.326032 0.213816 0.28326
6.09 0.254585 0.324782 0.209624 0.281997
6.1 0.252035 0.322399 0.205465 0.281014
6.11 0.249546 0.319105 0.201923 0.279778
6.12 0.247054 0.316443 0.198288 0.278472
6.13 0.244845 0.31391 0.195351 0.277072
6.14 0.242612 0.310599 0.192696 0.275532
6.15 0.240478 0.305814 0.190561 0.274062
6.16 0.238497 0.299644 0.188269 0.273438
6.17 0.236777 0.292913 0.186698 0.272821
6.18 0.235008 0.285747 0.185585 0.271747
6.19 0.233497 0.277214 0.184583 0.271482
6.2 0.232161 0.26737 0.183988 0.271533
6.21 0.231247 0.255977 0.183892 0.272419
6.22 0.230556 0.244064 0.183811 0.273924
6.23 0.23011 0.230811 0.18411 0.275935
6.24 0.229854 0.217546 0.184518 0.278268
6.25 0.229608 0.204394 0.184611 0.280908
6.26 0.229088 0.191452 0.184715 0.282869
6.27 0.228489 0.178487 0.184529 0.284951
6.28 0.227845 0.166022 0.183878 0.287268
6.29 0.227453 0.155302 0.183449 0.289495
6.3 0.227169 0.145877 0.182759 0.291903
6.31 0.226351 0.137737 0.181387 0.293468
6.32 0.225456 0.130626 0.180094 0.294526
6.33 0.224382 0.124379 0.178191 0.295574
6.34 0.223374 0.119963 0.176508 0.296093
6.35 0.222338 0.11649 0.175024 0.296114
6.36 0.221343 0.114347 0.173579 0.295856
6.37 0.220388 0.113378 0.172304 0.295226
6.38 0.219135 0.112154 0.17093 0.294085
6.39 0.217419 0.111781 0.169309 0.291938
6.4 0.21512 0.112124 0.167456 0.288534
6.41 0.212988 0.112456 0.166063 0.285045
6.42 0.210408 0.113096 0.164549 0.280595
6.43 0.207475 0.114116 0.162986 0.275304
6.44 0.203887 0.114642 0.160821 0.269264
6.45 0.200149 0.115579 0.159066 0.262374
6.46 0.195867 0.115941 0.157036 0.254679
6.47 0.190675 0.115871 0.154348 0.245704
6.48 0.18538 0.116831 0.151883 0.236015
6.49 0.179807 0.117325 0.149134 0.226099
6.5 0.174017 0.117184 0.146545 0.215697
6.51 0.167813 0.117144 0.143448 0.204845
6.52 0.161637 0.116951 0.140414 0.194031
6.53 0.155513 0.117125 0.137541 0.183082
6.54 0.14949 0.11705 0.134784 0.172306
6.55 0.143451 0.116799 0.131636 0.161929
6.56 0.137623 0.117043 0.128437 0.151955
6.57 0.132332 0.117542 0.125636 0.142725
6.58 0.127219 0.117162 0.122755 0.134198
6.59 0.122365 0.116762 0.120053 0.126077
6.6 0.117973 0.116474 0.117755 0.118566
6.61 0.113809 0.116476 0.115505 0.111445
6.62 0.109735 0.115395 0.113277 0.104779
6.63 0.105778 0.114238 0.111148 0.0982922
6.64 0.102152 0.113421 0.109152 0.0923333
6.65 0.0986559 0.112446 0.107344 0.0865202
6.66 0.0956215 0.111125 0.105743 0.0816236
6.67 0.0927248 0.109022 0.104568 0.076807
6.68 0.0899642 0.106919 0.103436 0.0722539
6.69 0.0874527 0.104157 0.102478 0.0682518
6.7 0.0851418 0.101627 0.101302 0.0648602
6.71 0.0831147 0.0988277 0.100363 0.0619382
6.72 0.0812205 0.0960521 0.0993681 0.059365
6.73 0.0795362 0.0927677 0.0984624 0.0573021
6.74 0.0780011 0.0891616 0.0975979 0.0556141
6.75 0.076571 0.085432 0.0964248 0.0545021
6.76 0.0750945 0.0812178 0.095304 0.0533541
6.77 0.0735446 0.077337 0.0935476 0.0525934
6.78 0.0720801 0.0733697 0.0917033 0.0521346
